Suburb,Address,Type,Price,Rooms,Method,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Burwood East,37 Lorraine Dr,h,,3,SN,Noel,24/02/2018,14.7,3,1,,529,,,-37.8504,145.146
Camberwell,1 Acacia St,h,,4,S,Kay,24/02/2018,7.7,4,2,2,699,,,-37.84199,145.08414
Camberwell,23a Acheron Av,t,2475000,4,VB,Jellis,24/02/2018,7.7,,,,,,,,
Camberwell,1/18 Allambee Av,t,,3,S,Jellis,24/02/2018,7.7,,,,,,,,
Camberwell,2/19 Alma Rd,u,,2,SN,RT,24/02/2018,7.7,,,,,,,,
Camberwell,5 Barkly St,h,1670000,3,S,Jellis,24/02/2018,7.7,3,1,2,631,,,-37.84899,145.09039
Camberwell,1/6 Davis Av,t,1975000,3,S,Jellis,24/02/2018,7.7,,,,,,,,
Camberwell,30 Fairview Av,h,1550000,2,VB,Marshall,24/02/2018,7.7,2,2,2,606,118,1930,-37.84764,145.09273
Camberwell,2 Maple Cr,h,2200000,4,VB,Marshall,24/02/2018,7.7,4,2,2,651,,1930,-37.83989,145.06877
Camberwell,28 Milverton St,h,2000000,4,VB,Marshall,24/02/2018,7.7,4,2,2,688,,,-37.84842,145.08584
Camberwell,44 Moorhouse St,h,1550000,3,VB,Marshall,24/02/2018,7.7,3,2,2,968,172,2007,-37.82901,145.06714
Camberwell,20 Morey St,h,2700000,4,S,The,24/02/2018,7.7,4,4,4,1071,209,1950,-37.84136,145.09452
Camberwell,11 Outlook Dr,h,1625000,4,S,Jellis,24/02/2018,7.7,4,2,2,650,187,1940,-37.84865,145.09152
Camberwell,29 Oxford St,h,1888000,3,S,Buxton,24/02/2018,7.7,3,1,2,770,,,-37.84455,145.0931
Camberwell,23 Radnor St,h,,3,SP,Marshall,24/02/2018,7.7,3,2,2,597,176,1915,-37.8412,145.06197
Camberwell,674 Riversdale Rd,h,,3,SP,Buxton,24/02/2018,7.7,3,1,2,675,155,1940,-37.83329,145.0721
Camberwell,1088 Toorak Rd,h,,3,VB,Marshall,24/02/2018,7.7,3,1,1,647,0,,-37.84812,145.07414
Camberwell,2 Weafgreen Ct,h,2650000,5,VB,hockingstuart,24/02/2018,7.7,5,3,6,677,242,1950,-37.8371,145.09231
Canterbury,5 Boronia St,h,2430000,3,S,Marshall,24/02/2018,8.4,3,1,2,650,,,-37.82282,145.07807
Canterbury,7 Rochester Rd,h,2900000,5,VB,Jellis,24/02/2018,8.4,5,3,3,824,,,-37.82294,145.08129
Carlton,70/121 Rathdowne St,u,685000,2,S,hockingstuart,24/02/2018,1.6,,,,,,,,
Carlton North,296 Canning St,h,,3,PN,Nelson,24/02/2018,3.5,3,1,,158,,,-37.79078,144.97432
Carlton North,3/867 Rathdowne St,u,695000,2,S,Nelson,24/02/2018,3.5,,,,,,,,
Carlton North,909 Rathdowne St,h,1700000,3,VB,Nelson,24/02/2018,3.5,3,1,1,176,,,-37.7829,144.9727
Carlton North,485 Station St,h,,3,PI,Nelson,24/02/2018,3.5,3,2,0,193,225,1880,-37.78519,144.97586
Carlton North,10 Sutton St,h,1030000,2,S,Nelson,24/02/2018,3.5,2,2,,107,90,,-37.78859,144.97301
Carnegie,4 Edgewood St,h,1410000,3,S,Jellis,24/02/2018,10.1,3,1,2,594,,,-37.88719,145.0506
Carnegie,8/4 Kokaribb Rd,u,,2,S,Jellis,24/02/2018,10.1,,,,,,,,
Carnegie,3/258 Koornang Rd,u,920000,3,S,Ray,24/02/2018,10.1,,,,,,,,
Carnegie,1/34 Madden Av,u,601000,2,S,Gary,24/02/2018,10.1,,,,,,,,
Carnegie,58 Rosanna St,h,1630000,5,S,Marshall,24/02/2018,10.1,5,3,2,743,283,1975,-37.89949,145.06272
Caroline Springs,18 Streeton Av,h,725000,4,SP,Barry,24/02/2018,14.8,4,2,4,736,186,2005,-37.71012,144.73487
Caroline Springs,5/106 The Esplanade,t,570000,3,PI,Barry,24/02/2018,14.8,,,,,,,,
Carrum,2/32 Valetta St,h,788000,3,S,Ray,24/02/2018,31.2,,,,,,,,
Carrum Downs,13 Goshawk Ct,h,,3,SN,Harcourts,24/02/2018,34.9,3,2,2,752,160,1993,-38.10697,145.1745
Carrum Downs,35 Redgum Av,h,,4,W,Just,24/02/2018,34.9,4,2,2,559,176,1993,-38.10146,145.19534
Caulfield East,4 Moodie St,h,1520000,3,S,hockingstuart,24/02/2018,8.4,3,2,2,521,,,-37.88212,145.04868
Caulfield North,4/506 Dandenong Rd,u,650000,3,S,Gary,24/02/2018,7.8,,,,,,,,
Caulfield North,510 Dandenong Rd,h,,3,SN,Gary,24/02/2018,7.8,3,2,1,311,,,-37.8652,145.02424
Caulfield South,48 Sycamore St,h,1605000,4,PI,Gary,24/02/2018,8.7,4,2,2,388,275,2001,-37.88957,145.01799
Caulfield South,69 Teak St,h,1101000,2,S,Gary,24/02/2018,8.7,2,1,2,371,,,-37.89221,145.027
Chadstone,1 Bosco St,h,,5,VB,Buxton,24/02/2018,11.7,5,3,2,696,310,2011,-37.88199,145.10014
Chadstone,15 Gateway Cl,t,765000,3,S,Woodards,24/02/2018,11.7,3,2,1,255,115,2000,-37.88267,145.10823
Chadstone,2/54 Margot St,u,,4,PI,Ray,24/02/2018,11.7,,,,,,,,
Chadstone,113 Power Av,h,,2,PI,Buxton,24/02/2018,11.7,2,1,2,606,,,-37.87743,145.1037
Chadstone,4/28 Rae St,t,860000,3,S,Ray,24/02/2018,11.7,,,,,,,,
Chelsea,12 Bath St,h,1870000,3,S,Biggin,24/02/2018,27,3,2,4,640,,,-38.05213,145.11429
Cheltenham,3/2 Bayliss St,t,682000,2,S,O'Brien,24/02/2018,17.9,,,,338,,,-37.97144,145.07268
Cheltenham,11/250 Charman Rd,u,450000,2,PI,Ray,24/02/2018,17.9,,,,,,,,
Cheltenham,2/18 Garfield St,t,750000,2,S,Ray,24/02/2018,17.9,,,,,,,,
Cheltenham,40 Hibiscus Av,h,1180000,4,S,hockingstuart,24/02/2018,17.9,4,2,4,525,,,-37.96963,145.08267
Cheltenham,5/14 Jellicoe St,u,653000,2,S,Buxton,24/02/2018,17.9,,,,,,,,
Cheltenham,7 Joami St,t,880000,2,S,O'Brien,24/02/2018,17.9,2,2,2,263,164,2017,-37.95746,145.06888
Cheltenham,3/95 Park Rd,h,1125000,4,SP,Buxton,24/02/2018,17.9,,,,,,,,
Cheltenham,2 Primrose Av,t,790000,3,S,Buxton,24/02/2018,17.9,3,2,2,171,112,2014,-37.95653,145.06708
Chirnside Park,137 Botanica Dr,h,830000,4,SP,C21,24/02/2018,27.1,4,2,2,531,,,-37.75486,145.32901
Clarinda,4 Allambi Ct,h,990000,4,S,C21,24/02/2018,17.5,4,2,2,667,150,1982,-37.93764,145.10087
Clayton,3/22 Stockdale Av,t,800000,4,S,Ray,24/02/2018,16.7,,,,,,,,
Clayton South,1 Granville Gr,h,1100000,3,S,Buxton,24/02/2018,17.5,3,1,1,726,,,-37.93117,145.11288
Clifton Hill,5 George St,h,,2,S,Collins,24/02/2018,3.6,2,1,0,161,,1950,-37.78804,144.99816
Clifton Hill,189 Queens Pde,h,1330000,3,S,Nelson,24/02/2018,3.6,3,1,,,,,-37.78863,144.99089
Clifton Hill,428 Wellington St,h,1369000,4,S,Ray,24/02/2018,3.6,4,2,1,174,160,1999,-37.79335,144.98857
Clifton Hill,6 Wright St,h,2000000,4,S,Nelson,24/02/2018,3.6,4,1,2,453,,,-37.78894,145.00084
Coburg,50 Abeckett St,h,1100000,3,VB,Nelson,24/02/2018,6.7,3,2,1,387,,,-37.73367,144.95687
Coburg,10 Bruce St,h,1300000,4,S,Barry,24/02/2018,6.7,4,2,0,406,132,1930,-37.74601,144.94799
Coburg,17 Caton Av,h,1200000,3,PI,Raine,24/02/2018,6.7,3,1,3,536,,,-37.75008,144.97759
Coburg,35 Huntington Gr,h,,4,S,Nelson,24/02/2018,6.7,4,2,1,440,176,1930,-37.74861,144.97578
Coburg,127 Nicholson St,h,865000,3,S,Barry,24/02/2018,6.7,3,1,2,465,,,-37.74793,144.97692
Coburg,12 Queen St,h,,2,PN,Peter,24/02/2018,6.7,2,1,1,249,99,1920,-37.7528,144.94983
Coburg,25 Service St,h,1238000,3,S,Ray,24/02/2018,6.7,3,1,4,574,,,-37.73932,144.96204
Coburg,36 Stockade Av,t,1082000,4,S,Woodards,24/02/2018,6.7,4,2,4,254,249,2000,-37.73715,144.97044
Coburg,171 The Avenue,h,1035000,3,S,Nelson,24/02/2018,6.7,3,1,2,375,169,1930,-37.75339,144.97687
Coburg,7A Younger St,h,810000,3,VB,Brad,24/02/2018,6.7,3,2,1,182,118,2008,-37.74319,144.97717
Coburg North,7 Albert St,h,745000,4,PI,Brad,24/02/2018,6.7,4,1,1,610,106,1950,-37.71984,144.96735
Coburg North,43 Newlands Rd,h,,3,SP,Jellis,24/02/2018,6.7,3,1,3,747,,,-37.73071,144.97146
Coburg North,813 Sydney Rd,h,1425000,4,S,Stockdale,24/02/2018,6.7,4,1,4,950,,,-37.73075,144.96373
Collingwood,149/158 Smith St,u,630000,2,SP,Alexkarbon,24/02/2018,2,,,,,,,,
Collingwood,149/185 Smith St,u,630000,2,SP,Alexkarbon,24/02/2018,2,,,,,,,,
Collingwood,305/28 Stanley St,u,,2,S,Jellis,24/02/2018,2,,,,,,,,
Craigieburn,18 Baronial Wy,h,715000,4,S,Ray,24/02/2018,20.6,4,2,2,576,237,2014,-37.59928,144.90109
Craigieburn,4 Bertrand Ct,h,535000,3,PI,Barry,24/02/2018,20.6,3,2,2,578,,,-37.58918,144.94001
Craigieburn,23 Braveheart Rd,h,455000,3,S,Barry,24/02/2018,20.6,3,2,2,293,110,2015,-37.59962,144.89789
Craigieburn,9 Braveheart Rd,h,438000,3,S,Barry,24/02/2018,20.6,,,,250,,,-37.59889,144.89668
Craigieburn,5 Farnham Ct,h,542000,3,S,YPA,24/02/2018,20.6,3,2,1,514,,,-37.60139,144.92488
Craigieburn,17 Holman Av,h,594000,3,S,Barry,24/02/2018,20.6,3,2,2,459,183,2011,-37.58023,144.91104
Craigieburn,18 Humber St,h,520000,4,VB,Barry,24/02/2018,20.6,4,2,2,448,142,2010,-37.57027,144.91699
Craigieburn,53 Loudon Cct,h,472000,3,S,Skad,24/02/2018,20.6,3,2,1,238,131,2016,-37.56692,144.90448
Craigieburn,22 Northumberland Cct,h,515000,3,S,Barry,24/02/2018,20.6,3,1,2,495,138,2008,-37.58131,144.93038
Craigieburn,4/7 Walters St,u,,2,PI,Hodges,24/02/2018,20.6,,,,,,,,
Craigieburn,54 Wattletree St,h,710000,4,S,Ray,24/02/2018,20.6,4,2,2,576,,,-37.57914,144.9041
Craigieburn,78 Wisteria Av,h,583000,4,S,Ray,24/02/2018,20.6,4,2,2,400,162,2016,-37.56861,144.92493
Cranbourne,16 Walter St,h,686000,3,S,O'Brien,24/02/2018,34.7,3,1,2,850,,,-38.10256,145.28017
Cremorne,125 Cubitt St,h,1285000,3,S,Biggin,24/02/2018,2.4,3,1,,150,,,-37.83031,144.99226
Cremorne,3/98 Dover St,t,1277000,3,S,Jellis,24/02/2018,2.4,,,,,,,,
Croydon,6 Field St,h,830500,3,S,Jellis,24/02/2018,23,3,2,2,408,,,-37.8072,145.27249
Croydon,16 Wallara Cr,h,,4,W,McGrath,24/02/2018,23,4,2,2,855,,,-37.81051,145.28047
Croydon Hills,12 Grange Tce,h,1010000,4,S,McGrath,24/02/2018,23,4,2,2,1187,190,1983,-37.77936,145.26143
Croydon Hills,12 Mari Tce,h,960000,3,S,Hoskins,24/02/2018,23,3,2,2,808,,,-37.77246,145.26822
Croydon South,23 Faraday Rd,h,555000,2,S,Walshe,24/02/2018,23,2,1,1,230,,,-37.81599,145.27655
Croydon South,11A Lucille Av,t,915000,4,S,Noel,24/02/2018,23,4,2,2,299,,,-37.81236,145.26794
Croydon South,50 Mariana Av,h,,4,PI,Fletchers,24/02/2018,23,4,2,3,926,158,1970,-37.81485,145.26545
Dallas,37 Rubicon St,h,440000,3,SP,Raine,24/02/2018,14,3,2,2,551,,,-37.66733,144.92595
Dandenong,2/60 James St,t,,5,VB,Hall,24/02/2018,24.7,,,,,,,,
Deer Park,32 Kynoch St,h,,4,W,YPA,24/02/2018,14.8,4,2,2,709,150,1950,-37.76336,144.7725
Deer Park,9 Loxwood Ct,h,,4,SS,Barry,24/02/2018,14.8,4,2,2,677,,,-37.78122,144.75586
Deer Park,8 Soame St,h,,3,W,FN,24/02/2018,14.8,3,1,2,531,,,-37.75721,144.77581
Deer Park,53 Welwyn Pde,h,740000,4,SP,Sweeney,24/02/2018,14.8,4,1,2,1135,,,-37.76038,144.77177
Deer Park,69 Welwyn Pde,h,580000,3,S,Barry,24/02/2018,14.8,3,1,4,661,,,-37.76037,144.77328
Derrimut,45 Pembroke Cr,h,695000,4,S,Barry,24/02/2018,14.7,4,2,2,448,166,2011,-37.78213,144.75637
Dingley Village,21 Kingsland Cl,h,812000,3,S,Buxton,24/02/2018,22.2,3,2,2,523,,,-37.98922,145.14025
Dingley Village,11 Seaton Dr,h,760000,4,PI,Ray,24/02/2018,22.2,4,2,2,558,142,2004,-37.97801,145.13348
Doncaster,86 Ayr St,h,890000,3,S,Barry,24/02/2018,12.4,3,1,1,462,122,1970,-37.78021,145.1033
Doncaster,48 Dunoon St,h,1350000,3,SP,Jellis,24/02/2018,12.4,3,1,2,730,125,1965,-37.79365,145.13721
Doncaster,36 Rathmullen Qd,h,1575000,4,PI,Ray,24/02/2018,12.4,,,,,,,,
Doncaster East,5 Bernadette Ct,h,1140000,3,VB,Jellis,24/02/2018,14.3,3,2,2,801,,,-37.75918,145.1774
Doncaster East,6 Duckett St,h,1250000,3,PI,Jellis,24/02/2018,14.3,3,2,4,652,153,1975,-37.79769,145.15029
Doncaster East,74 Landscape Dr,h,1630000,4,S,Barry,24/02/2018,14.3,,,,,,,,
Doncaster East,5 Watling Tce,h,1400000,4,PI,Barry,24/02/2018,14.3,4,2,2,599,,,-37.77602,145.17326
Donvale,6 Cabena St,h,1262000,3,S,Barry,24/02/2018,16.1,3,2,2,694,,,-37.80224,145.17505
Donvale,10 Ellerton Ct,h,1898000,5,S,Ray,24/02/2018,16.1,5,3,3,1366,290,1980,-37.77848,145.17597
Donvale,31 Larne Av,h,,4,PI,Philip,24/02/2018,16.1,,,,,,,,
Donvale,115 Mitcham Rd,h,,3,SS,Philip,24/02/2018,16.1,3,1,1,686,,,-37.79962,145.18252
Doreen,13 Kossatz Tce,h,670000,4,S,Millership,24/02/2018,25.9,4,2,2,687,235,2008,-37.6147,145.13255
Doreen,34 Landing Av,h,507000,3,S,Ray,24/02/2018,25.9,,,,,,,,
Doreen,9 Peterborough Dr,h,500000,3,SP,Philip,24/02/2018,25.9,3,2,1,312,,,-37.57894,145.12527
Doveton,12 Box St,h,670000,3,S,Hall,24/02/2018,28.8,3,1,1,578,97,1960,-37.99478,145.23681
Doveton,3 Cercis Ct,h,,3,SP,Hall,24/02/2018,28.8,3,1,1,728,,,-37.99712,145.22934
East Melbourne,47 Agnes St,h,,3,SP,Castran,24/02/2018,1.3,3,3,2,192,210,1879,-37.81728,144.97987
Edithvale,63 Field Av,h,962000,4,S,Property,24/02/2018,27,4,1,2,593,,,-38.03535,145.11522
Elsternwick,12 Murray St,h,1490000,3,VB,Gary,24/02/2018,7.2,3,1,1,361,,,-37.88464,145.01135
Eltham,88 Bible St,h,1200000,4,S,Flannagan,24/02/2018,18,4,2,1,844,,,-37.71696,145.15161
Eltham,2/137 Bolton St,h,672200,3,SP,Buckingham,24/02/2018,18,,,,,,,,
Eltham,6 Crofton Ct,h,830000,4,S,Darren,24/02/2018,18,4,2,2,800,,,-37.70434,145.172
Eltham,16 Fay St,h,1285000,3,S,Morrison,24/02/2018,18,3,2,2,993,200,1980,-37.7146,145.14124
Eltham,1/64 Pitt St,h,1340000,4,S,Buckingham,24/02/2018,18,,,,,,,,
Eltham North,2 Murrindal Cl,h,925000,3,S,Jellis,24/02/2018,18,3,2,4,748,,,-37.68973,145.14404
Elwood,7/25 Clarke St,u,507500,1,S,McGrath,24/02/2018,7.2,,,,,,,,
Elwood,4/26 Dickens St,u,951000,2,S,Chisholm,24/02/2018,7.2,,,,,,,,
Elwood,13/131 Glen Huntly Rd,u,468000,1,S,Biggin,24/02/2018,7.2,,,,,,,,
Elwood,1/14 Milton St,u,680000,2,PI,Buxton,24/02/2018,7.2,,,,,,,,
Elwood,68 Milton St,h,,4,SP,Chisholm,24/02/2018,7.2,4,3,2,490,,,-37.87558,144.98258
Elwood,9/130 Mitford St,u,600000,2,SP,hockingstuart,24/02/2018,7.2,,,,,,,,
Elwood,3/40 Ormond Rd,u,405000,1,VB,hockingstuart,24/02/2018,7.2,,,,,,,,
Elwood,7/94 Tennyson St,u,,3,VB,Biggin,24/02/2018,7.2,,,,,,,,
Elwood,4/7 Vautier St,u,852500,2,S,Ray,24/02/2018,7.2,,,,,,,,
Endeavour Hills,10 Barnsley Dr,h,1070000,6,S,One,24/02/2018,28.5,6,3,2,800,326,1997,-37.97776,145.27613
Endeavour Hills,2 Freeman Ct,h,770000,3,PI,Harcourts,24/02/2018,28.5,3,2,2,764,,,-37.97902,145.27637
Epping,17 Athena Pl,h,,5,SN,Love,24/02/2018,19.6,5,3,0,393,180,1980,-37.64339,145.05006
Epping,13 Baystone Rd,h,585000,3,S,Love,24/02/2018,19.6,3,1,2,572,115,1985,-37.64763,145.04872
Epping,11 Buckland Cr,h,620000,3,S,HAR,24/02/2018,19.6,3,1,2,527,102,1980,-37.64162,145.03814
Epping,10 Coleraine St,h,,4,PI,HAR,24/02/2018,19.6,4,3,4,610,291,2010,-37.6273,145.02392
Epping,16 Dunolly St,h,681000,4,SP,Stockdale,24/02/2018,19.6,4,3,2,350,210,2008,-37.63014,145.02428
Epping,75 Grand Pde,h,795000,4,PI,Nelson,24/02/2018,19.6,4,2,4,672,191,1996,-37.65491,145.02649
Epping,4/26 Houston St,u,397500,2,S,Ray,24/02/2018,19.6,,,,,,,,
Epping,3 McFarlane Cr,h,560000,3,S,Love,24/02/2018,19.6,3,1,2,536,110,1985,-37.6471,145.03752
Epping,15 Savannah Cr,h,530000,3,S,HAR,24/02/2018,19.6,3,1,2,536,126,1983,-37.64822,145.03767
Essendon,60 Elder Pde,h,950000,2,VB,Brad,24/02/2018,7.5,2,1,,291,,,-37.75145,144.90793
Essendon,3/28 Gilbertson St,u,750000,2,S,Barry,24/02/2018,7.5,,,,,,,,
Essendon,89 Glass St,h,2125000,3,S,McDonald,24/02/2018,7.5,3,2,3,1023,181,1920,-37.74653,144.91412
Essendon,20 McCarron Pde,h,2150000,4,PI,Nelson,24/02/2018,7.5,4,3,2,734,,,-37.75175,144.90572
Essendon,9/332 Pascoe Vale Rd,u,399000,2,S,Brad,24/02/2018,7.5,,,,,,,,
Essendon,2/58 Richardson St,u,627000,2,S,Nelson,24/02/2018,7.5,,,,,,,,
Essendon,1/12 Schofield St,u,525000,2,S,Frank,24/02/2018,7.5,,,,,,,,
Essendon,5/3 Violet St,u,502000,2,S,Brad,24/02/2018,7.5,2,1,1,105,63,1970,-37.75557,144.91246
Essendon,9 Warner St,h,1162500,3,SP,Brad,24/02/2018,7.5,3,1,,473,,,-37.74504,144.9129
Essendon,3/11 Willow St,t,745000,3,S,Frank,24/02/2018,7.5,,,,,,,,
Essendon,4/137 Woodland St,u,425000,1,S,Nelson,24/02/2018,7.5,,,,,,,,
Essendon,3/16 Woodvale Gr,h,515000,2,SP,Nelson,24/02/2018,7.5,,,,,,,,
Essendon North,8A Salisbury St,h,710000,2,SP,Nelson,24/02/2018,8.2,2,1,1,314,102,1940,-37.73613,144.90235
Essendon West,28B Emerald St,t,800000,4,VB,Nelson,24/02/2018,7.5,4,3,1,182,157,2015,-37.75156,144.886
Essendon West,33 Emerald St,h,,3,PI,Brad,24/02/2018,7.5,3,2,1,302,225,2016,-37.75171,144.88472
Essendon West,24 Ruby St,h,1365000,4,S,Nelson,24/02/2018,7.5,4,2,3,886,102,1950,-37.75243,144.88566
Fairfield,90 Gillies St,h,1510000,4,PI,Jellis,24/02/2018,5.7,4,1,,502,,,-37.77598,145.01727
Fairfield,10 Rathmines St,h,1275000,3,SP,Jellis,24/02/2018,5.7,3,2,1,324,165,1950,-37.78265,145.01498
Fawkner,69 Marlborough St,h,879500,4,PI,Raine,24/02/2018,13.1,4,1,2,690,,1950,-37.71829,144.96605
Fawkner,25 William St,h,728000,3,S,Ray,24/02/2018,13.1,3,1,4,584,122,1960,-37.70428,144.96717
Fawkner,33 Wymlet St,h,662500,3,PI,McGrath,24/02/2018,13.1,3,1,2,609,,,-37.71179,144.96594
Fawkner,3 Yuroke St,h,686000,3,S,Stockdale,24/02/2018,13.1,3,1,4,639,,,-37.71363,144.96751
Ferntree Gully,42 Moira Av,t,636000,3,S,Stockdale,24/02/2018,24.8,3,1,2,212,,2002,-37.87374,145.27058
Fitzroy,71 Bell St,h,,3,PI,Nelson,24/02/2018,2.1,3,1,,112,,,-37.8001,144.9773
Fitzroy,12/40 St David St,u,1227000,3,S,Jellis,24/02/2018,2.1,,,,,,,,
Fitzroy North,1/210 Miller St,u,,2,S,Nelson,24/02/2018,3.6,,,,,,,,
Fitzroy North,5/180 Queens Pde,t,1150000,2,SP,Chambers,24/02/2018,3.6,,,,,,,,
Fitzroy North,353 Rae St,h,1362500,2,S,Nelson,24/02/2018,3.6,2,1,,180,78,1900,-37.78401,144.97982
Flemington,2/25 Brixton St,u,272500,1,S,LITTLE,24/02/2018,3.4,,,,,,,,
Flemington,22 Crown St,h,850000,2,VB,Jellis,24/02/2018,3.4,2,1,,157,157,1900,-37.78659,144.92285
Footscray,105 Eleanor St,h,945000,3,S,Jas,24/02/2018,5.1,3,1,0,219,107,1900,-37.79732,144.8848
Footscray,4/5 Gordon St,u,375500,2,SP,Woodards,24/02/2018,5.1,,,,,,,,
Footscray,11/49 Hyde St,u,450000,2,S,McGrath,24/02/2018,5.1,,,,,,,,
Footscray,2/1 Leander St,t,660000,2,PI,Jas,24/02/2018,5.1,,,,,,,,
Footscray,21 Stafford St,h,931000,3,SP,Jas,24/02/2018,5.1,3,1,0,240,101,1930,-37.79392,144.88418
Forest Hill,7/265 Canterbury Rd,u,675000,2,SP,Fletchers,24/02/2018,15.4,,,,,,,,
Forest Hill,4/440 Canterbury Rd,u,,3,SP,Noel,24/02/2018,15.4,,,,,,,,
Forest Hill,3/11 Morloc St,t,,4,PI,Barry,24/02/2018,15.4,,,,,,,,
Frankston,2A Olive Gr,h,600000,2,VB,hockingstuart,24/02/2018,38,2,1,7,383,86,2008,-38.14529,145.12912
Frankston,52 Orwil St,h,,3,SP,Ash,24/02/2018,38,3,1,1,641,,,-38.1326,145.13343
Frankston South,31 Hoadley Av,h,820000,3,SA,hockingstuart,24/02/2018,38,3,1,1,697,,,-38.15969,145.11413
Gardenvale,28 Magnolia Rd,h,883000,4,S,McGrath,24/02/2018,7.2,4,2,2,558,161,1925,-37.89871,145.01019
Gladstone Park,10 Byfield Cl,h,660000,3,SP,Barry,24/02/2018,12.9,3,1,2,675,,,-37.68395,144.88921
Gladstone Park,9 Galway Gr,h,,4,PI,Brad,24/02/2018,12.9,4,1,2,623,200,,-37.68538,144.88787
Gladstone Park,5 Milton Pl,h,659000,3,S,YPA,24/02/2018,12.9,3,2,1,547,,,-37.69394,144.90081
Gladstone Park,55 The Circuit,h,630000,3,SP,Barry,24/02/2018,12.9,3,2,2,542,126,1984,-37.70147,144.89095
Glen Iris,9 Aintree Rd,h,2300000,3,VB,hockingstuart,24/02/2018,7.3,3,2,,485,148,1910,-37.85738,145.04337
Glen Iris,25 Barina Rd,h,,4,S,RT,24/02/2018,7.3,4,3,4,717,214,1960,-37.85961,145.06721
Glen Iris,5 Brixton Ri,h,,4,S,Marshall,24/02/2018,7.3,,,,,,,,
Glen Iris,11A Creswick St,h,1480000,3,S,Marshall,24/02/2018,7.3,3,2,1,323,,,-37.85214,145.04333
Glen Iris,3/5 Creswick St,t,1360000,3,S,Jellis,24/02/2018,7.3,,,,,,,,
Glen Iris,10/1555 High St,u,325000,1,S,Jellis,24/02/2018,7.3,,,,,,,,
Glen Iris,7/4 Karana Pl,h,921000,2,S,hockingstuart,24/02/2018,7.3,,,,,,,,
Glen Iris,3/14 Osborne Av,u,295000,1,VB,Tim,24/02/2018,7.3,,,,,,,,
Glen Iris,3/44 Osborne Av,t,1000000,3,PI,Noel,24/02/2018,7.3,,,,,,,,
Glen Iris,1/51 Osborne Av,u,706000,2,S,hockingstuart,24/02/2018,7.3,,,,,,,,
Glen Iris,2/4 Peace St,h,730000,2,S,hockingstuart,24/02/2018,7.3,,,,,,,,
Glen Iris,34 Renwick St,h,,5,SP,Marshall,24/02/2018,7.3,5,2,2,713,,1930,-37.85212,145.07149
Glen Iris,22 Vears Rd,h,1633000,3,S,Jellis,24/02/2018,7.3,3,2,3,604,143,1948,-37.86019,145.08823
Glen Waverley,594 Blackburn Rd,h,1045000,3,SP,Jellis,24/02/2018,16.7,3,1,3,736,,,-37.89834,145.14378
Glen Waverley,58 Delmore Cr,h,1330000,3,S,JRW,24/02/2018,16.7,3,1,1,651,133,1960,-37.86361,145.15233
Glen Waverley,3 Garwain Pde,h,1280000,4,S,Fletchers,24/02/2018,16.7,4,2,2,657,208,1970,-37.8697,145.18103
Glen Waverley,1 Herald Ct,h,1250000,4,VB,Jellis,24/02/2018,16.7,4,2,2,646,187,1970,-37.87327,145.18531
Glen Waverley,24 Jordan Gr,h,1350000,3,S,Barry,24/02/2018,16.7,3,1,1,718,,,-37.88768,145.16755
Glen Waverley,27 Kristen Cl,h,,4,PI,Harcourts,24/02/2018,16.7,4,2,2,650,,,-37.87856,145.18733
Glen Waverley,4 Marcia Ct,h,1220000,3,S,Barry,24/02/2018,16.7,3,2,2,916,,,-37.8931,145.1557
Glen Waverley,13 Marshall Wy,h,,3,S,Jellis,24/02/2018,16.7,3,2,1,132,110,1999,-37.89834,145.15004
Glen Waverley,7 Owens Av,h,,4,SN,Harcourts,24/02/2018,16.7,4,2,1,653,,,-37.88989,145.15941
Glen Waverley,25 Tulloch Gr,h,1000000,5,VB,Harcourts,24/02/2018,16.7,5,2,2,362,195,1990,-37.89877,145.15125
Glenroy,92 Bindi St,h,629000,3,S,Raine,24/02/2018,11.2,3,1,1,665,,1950,-37.69523,144.92933
Glenroy,14A Daley St,t,610000,3,S,Stockdale,24/02/2018,11.2,3,2,2,157,,,-37.6978,144.93562
Glenroy,2/25 Gladstone Pde,t,567500,2,S,YPA,24/02/2018,11.2,,,,,,,,
Glenroy,1/55 Gowrie St,h,620000,3,S,Stockdale,24/02/2018,11.2,,,,,,,,
Glenroy,153 Melbourne Av,h,,4,PI,Stockdale,24/02/2018,11.2,4,2,4,821,146,1958,-37.70295,144.92048
Glenroy,4/900 Pascoe Vale Rd,t,380000,3,S,Love,24/02/2018,11.2,,,,,,,,
Glenroy,19 Tarana Av,h,835000,3,S,Nelson,24/02/2018,11.2,3,1,2,764,,,-37.71189,144.90848
Glenroy,53 Tarana Av,h,,3,PI,Nelson,24/02/2018,11.2,3,1,1,433,,,-37.7115,144.90519
Glenroy,3/82 View St,t,,2,SP,Leased,24/02/2018,11.2,,,,,,,,
Glenroy,124 Widford St,h,,2,S,Barry,24/02/2018,11.2,2,1,2,243,86,2005,-37.69618,144.92512
Greensborough,14 Delta Rd,h,620000,3,PI,Darren,24/02/2018,16.1,3,1,1,540,,,-37.71747,145.09208
Greensborough,9 Haliday Ct,h,922000,4,S,Jellis,24/02/2018,16.1,4,2,2,914,180,1975,-37.69672,145.09791
